,User,Date Created,Number of Likes,Source of Tweet,Tweet
705,celticone4ever,2022-04-29 03:02:27+00:00,0,Twitter for iPhone,I live and love this country. The Liberals are and should be shitting bricks. Bring on November #ThankYouElonMusk
706,UPRNTalk,2022-04-29 03:02:13+00:00,0,Twitter for Android,@theblaze #thankyouElonMusk I'm sure he is ready for whatever thay have to throw at him...
707,IdiotasTds,2022-04-29 02:55:44+00:00,0,Twitter for iPhone,@IngrahamAngle Great show Laura on the great state of Florida! We moved here from Michigan 20 years ago and my husband and I thanked God we were living in Florida through the entire politically driven pandemic. #DesantisRocks #GovDeSantis #ThankYouElonMusk
708,RealChrisG1972,2022-04-29 02:54:54+00:00,0,Twitter for iPhone,@TheAnaBraga Welcome back! #ThankYouElonMusk
709,TweetUpUSA1,2022-04-29 02:45:12+00:00,1,Twitter for iPhone,@TessSharp5 You and me both Tess!  #ThankYouElonMusk
710,IrishWhisky70,2022-04-29 02:43:32+00:00,0,Twitter for iPhone,"Testing, testing, @KamalaHarris you’re nothing to me, testing…
#ThankYouElonMusk"
711,IrishWhisky70,2022-04-29 02:40:01+00:00,0,Twitter for iPhone,"Testing, testing, Eric Ciaramella, testing…
#ThankYouElonMusk"
712,TrudeauIsScum,2022-04-29 02:35:30+00:00,1,Twitter for Android,@mirandadevine @bennyjohnson @Rasmussen_Poll In @elonmusk we trust. #ThankYouElonMusk
713,WholeFartsVlog,2022-04-29 02:26:44+00:00,2,Twitter for iPhone,"Whole mars is speaking the truth. 

Thank you great leader Elon Musk for the tanking the stock so we can buy more. Our funds just came in from the bulk kidney sale. $TSLA #ThankYouElonMusk https://t.co/QeyPfWDMwq"
714,gingersnaps2312,2022-04-29 02:17:05+00:00,1,Twitter for iPhone,I’m moving iiiiinnn… how does twitter work? #ThankYouElonMusk
715,Pitkrudesigns,2022-04-29 01:42:11+00:00,0,Twitter for iPhone,@elonmusk Amen ! #ThankYouElonMusk 💯💪💪💪👍👍🇺🇸
716,ivettedatweet21,2022-04-29 01:42:11+00:00,0,Twitter for iPhone,Making Freedom Of Speech Great Again! #ThankYouElonMusk
717,43N20,2022-04-29 01:37:35+00:00,1,Twitter for Android,"The genius scientist smart guy hit in on the head. 

#ThankYouElonMusk"
718,CMH21518648,2022-04-29 01:36:21+00:00,0,Twitter for iPhone,"@yashar @elonmusk Good God, people who post on Twitter &amp; other sites need to grow a thicker skin. Unless the posts are illegal in some way, harsh speech is still free speech. People need to put on their big girl/big boy panties or just log off!#ThankYouElonMusk #FJB"
719,therealborz,2022-04-29 01:33:36+00:00,0,Twitter for iPhone,"Bring on Twitter after a years of no social media accounts feels unbearably bizarre

#ThankYouElonMusk"
720,zeldagemini17,2022-04-29 01:31:47+00:00,1,Twitter for Android,Hello Everyone my very first Tweet since I rejoined because Free Speech is back. Here's two pics of new plants I got today. #ThankYouElonMusk #newplants #FreeSpeech https://t.co/FIuCxCwIMG
721,CMH21518648,2022-04-29 01:30:03+00:00,1,Twitter for iPhone,@EmmaKennedy @elonmusk People need to use their brain &amp; decide what they want to think. Starting to determine what is and is not “misinformation” brings #Twitter back down the slippery slope the company has previously taken by censoring voices with opposing views.#ThankYouElonMusk #FJB #Biden #ElonMusk
722,TSNLDAN,2022-04-29 01:03:19+00:00,17,Twitter for iPhone,Twitter will be a place I share my opinions freely. That’s what free speech is all about. So you’ll be ok if you don’t agree with me.😁 #twitter #FreeSpeech #opinion #ThankYouElonMusk
723,JefferyHartma16,2022-04-29 01:01:28+00:00,0,Twitter for Android,#ThankyouElonMusk I'm using #Twitter #platform .....now ! 😜 https://t.co/jco4pa3voo
724,LAWNY14216,2022-04-29 00:57:03+00:00,1,Twitter Web App,"@TheKymNelson @RealJamesWoods Definitely agree too

#ThankYouElonMusk"
725,theREALdondeg,2022-04-29 00:52:05+00:00,0,Twitter Web App,@TomFitton Me too! I was frozen in ice for 3 years. Actually my account was suspended for uplifting American values. #ThankYouElonMusk
726,AaronWMorrison,2022-04-29 00:38:05+00:00,0,Twitter for Android,@elonmusk #ThankYouElonMusk for making Twitter free again!
727,2HealTheBroken,2022-04-29 00:29:43+00:00,0,Twitter for iPhone,I’m Baaaaaaaack #ThankYouElonMusk
728,GrandTheftDrag1,2022-04-29 00:23:54+00:00,0,Twitter for Android,"#COVFEFE Liberals everywhere crying like little bitches because President Trump typed on his phone. What a pathetic existence for those gender confused, pedo loving, unemployed junkies. LMAO #ThankYouElonMusk #StayMad #BidenStoleIt #MenAreMen #WomenAreWomen #TrumpOwnsYou 💯🇺🇲😅🖕"
729,ESDaveTV,2022-04-28 23:37:04+00:00,7,Twitter Web App,Back-to-back. Now I can focus on my business. Good luck everyone! #SiSePuede #ApexLegends #ThankYouElonMusk https://t.co/bY6bxCFQRr
730,gNtoya76,2022-04-28 23:33:04+00:00,0,Twitter for iPhone,Elon musk is a great man 👏🏾👏🏾 #Elon_Musk #ThankYouElonMusk
731,UPRNTalk,2022-04-28 23:23:48+00:00,0,Twitter for Android,I am back! Rusty. It's been awhile. Start looking for news and reviews. I find it refreshing to see all the people coming back to this platform. #thankyouElonMusk
732,Barebelle,2022-04-28 22:52:15+00:00,1,Twitter for iPad,"@elonmusk Nazis used to call it “Control of Information”…Biden calls it “Government Disinformation Board”.  We, the AMERICAN free thinking people, are aware of their agenda. #TruthAtAllCosts #DWAC #AmericaFirst #LyinBiden #ThankYouElonMusk"
733,SpaceMountain89,2022-04-28 22:41:59+00:00,0,Twitter for Android,"@MattStJohn556 @littleturbski @SpaceMountain89 
#ThankYouElonMusk 
You follow me
I'll follow you
A win win situation🙂"
734,SpaceMountain89,2022-04-28 22:32:43+00:00,2,Twitter for Android,"@israelUSAforeve @SpaceMountain89 
I stayed away from Twitter for 1.5 years. After Elon took over this week, I'm baaaack.🇺🇸🙂
@SpaceMountain89 
#ThankYouElonMusk 
#freedom"
735,truth_board,2022-04-28 21:51:09+00:00,2,Twitter for Android,A week away. Eastern Woodland Art @Art_Vancouver in #Vancouver #bc come experience #authentic #Original #INDIGENOUS #art unlike anything you've experienced before. @1stNationsDrum @APTNInFocus @WeAreAPTN @UBC @VanArtGallery #ThankYouElonMusk lol https://t.co/CoSzmFmk3w
736,gigantorwes,2022-04-28 21:49:23+00:00,0,Twitter for Android,"@bisping Both sides now have a voice. Before #ElonMusk purchased Twitter, only the liberals and radical left voices were heard on Twitter. #ThankYouElonMusk"
737,Magaposse1776,2022-04-28 21:48:01+00:00,0,Twitter for iPhone,"Buried deep in the filings was yet another little surprise for the billionaire who just bought Twitter! The social media misses revenues and ADMITS since 2019 it's been OVER-STATING MILLIONS OF USER🤨 #TrumpTruths #TruthTrumpsLies #ThankYouElonMusk 
https://t.co/r2aF1VSPpG…"
738,MarkunVeronica,2022-04-28 21:47:06+00:00,0,Twitter for iPhone,@bennyjohnson #ThankYouElonMusk  you get it. lol
739,s8up_,2022-04-28 21:46:55+00:00,0,Twitter for iPhone,@elonmusk Love it! #ThankYouElonMusk
740,MaussKaren,2022-04-28 21:38:28+00:00,2,Twitter Web App,"@RealJamesWoods I just came back (cautiously) to Twitter for the first time in 2 years yesterday.   

#ThankYouElonMusk"
741,DdayDevice,2022-04-28 21:30:51+00:00,1,Twitter for iPhone,@ranbeyondcancer @Jim_Jordan It’s been years since I was allowed to be on Twitter. I had forgotten how delusional and uninformed so many are that are so willing to show their level of ignorance. It’s so funny! #ThankYouElonMusk
742,DdayDevice,2022-04-28 21:19:33+00:00,0,Twitter Web App,@CarlRAlban @DonaldJTrumpJr It's been many years since I was allowed back on Twitter. I had forgotten just how bad some caught that TDS stuff that was going around. It's nice to see Trump still lives in the heads of many. #ThankYouElonMusk for allowing be back on to witness the pain first hand again. https://t.co/PX0ONupC6z
743,k9mama27,2022-04-28 21:08:22+00:00,0,Twitter for iPhone,@RealDSchmidt @anneapplebaum @davidaxelrod @anneapplebaum has no relevance in today’s conversation and she’s probably one of those who have been boo hoo-ing that they’re no longer able to mind control the ppl who don’t have the same views as she does. 🙄 #TwitterIsFree #ThankYouElonMusk 😁
744,thirteenburn,2022-04-28 21:02:31+00:00,0,Twitter for Android,"The smell of abject terror and desperation of the socialist liberals is wafting in the air... 

#ThankYouElonMusk"
745,thirteenburn,2022-04-28 20:52:03+00:00,0,Twitter for Android,"@paraga I will say this - you've got guts to stay on @twitter after what you've done in your short tenure thus far. I figured you would have turned tail and tried to burn everything down on your way out. 

The eyes and voices of the world are focused on you.

#ThankYouElonMusk"
746,t_Pimpbot,2022-04-28 20:38:45+00:00,0,Twitter Web App,@AkilahObviously @elonmusk @benshapiro Is this where all the non white supremacists check and and say how awesome it is the Elon Musk bought Twitter? Checking in.  #ThankYouElonMusk
747,MsBama85,2022-04-28 20:34:17+00:00,0,Twitter for Android,"Let freedom ring!
#ThankYouElonMusk"
748,WonderWoman4USA,2022-04-28 20:03:57+00:00,1,Twitter Web App,"""Mr. @elonmusk has invited the world to abuse him verbally on his own property. That’s my definition of a generous &amp; gracious host."" ~ @walterkirn
 
It's also a perfect example of #FreeSpeech. You allow people to say things you disagree with. #1A #ThanksElon #ThankYouElonMusk https://t.co/EkMfBhngjb"
749,davissigns9805,2022-04-28 19:50:07+00:00,0,Twitter Web App,@RealJamesWoods I thought you never tweeted anymore....I've JUST now been seeing tweets from you! #ThankYouElonMusk
750,docbrianshaw,2022-04-28 19:38:32+00:00,0,Twitter for iPhone,It’s time to put our anchors into the Rock and hold fast!  We can all push back!  We are the people! #ThankYouElonMusk  #letshavefun
751,t_Pimpbot,2022-04-28 19:24:46+00:00,0,Twitter Web App,@MsBlaireWhite Trump getting banned from twitter is one of the reasons we are here today.  #ThankYouElonMusk
752,TweetUpUSA1,2022-04-28 19:17:41+00:00,0,Twitter for iPhone,I am SO happy that #ElonMusk has SAVED #FreeSpeech on Twitter. After being cancelled I have a new found respect for him…maybe even a crush! #ThankYouElonMusk
753,CMH21518648,2022-04-28 19:16:33+00:00,0,Twitter for iPhone,#ThankYouJamesWoods for taking the time to share your views that make sense to anyone who has any common sense. I’m sure you’re not popular in #Hollywood circles but doubt you care. Keep posting please! #FJB #TwitterFreedom #ThankYouElonMusk
754,SupernatureWee,2022-04-28 19:15:12+00:00,1,Twitter for Android,I'm HAPPY!! #ThankYouElonMusk  #DAISNAIDisLeftsMotto (Do As I Say Not As I Do - Leftists HYPOCRITIC Oath) 🤣🤣🤣🤣🤣
755,JeffMillikan1,2022-04-28 19:06:17+00:00,1,Twitter for Android,"Due to the popular demand for free speech once again, I have returned to Twitter. #ThankYouElonMusk"
756,DdayDevice,2022-04-28 18:59:58+00:00,0,Twitter for iPhone,@PeterssonRick They never banned me. I prefer being where I’m told I can’t be. #ThankYouElonMusk 😉
757,Tom1973_1,2022-04-28 18:11:41+00:00,1,Twitter Web App,"It's not @ElonMusk who has changed, it's society...

#ThankYouElonMusk"
758,Tigresi98186068,2022-04-28 18:09:54+00:00,0,Twitter for iPhone,@elonmusk #ThankYouElonMusk This is #America not #Cuba #Venezuela #Nicaragua #China #NorthKorea where free speech will get you incarcerated or even executed for speaking against Dictators.
759,beryblessed,2022-04-28 18:04:09+00:00,0,Twitter for iPad,"Now this is a GREAT idea! It definitely seems @elonmusk likes to have fun…he could even add a few new “space” rides…
#ElonMuskbuyDisney #ThankYouElonMusk #Bringbackfun"
760,korn4u9,2022-04-28 18:00:33+00:00,0,Twitter for Android,"I’m up 62,000 followers since the amazing @elonmusk crushed the Thought Police of Twitter. 

And while they’re sobbing into their soy lattes, millions of users are once again enjoying free speech at long last. 

#ThankYouElonMusk"
761,peter03102,2022-04-28 17:56:47+00:00,0,Twitter Web App,"The second paragraph does not mention ""Elon Musk"" or ""Twitter."" It is about ""pre-election suppression of free speech."" I believe he wants to see this stopped. Elon Musk is promising to help do this by being fair.

#ThankYouElonMusk"
762,peter03102,2022-04-28 17:54:52+00:00,0,Twitter Web App,"@RealJamesWoods The second paragraph does not mention ""Elon Musk"" or ""Twitter."" It is about ""pre-election suppression of free speech."" I believe he wants to see this stopped. Elon Musk is promising to help do this by being fair.

#ThankYouElonMusk"
763,JRRivera,2022-04-28 17:43:30+00:00,7,Twitter for iPhone,@SethDillon But we are seeing the change. Those currently in charge are furiously burning their algorithms and shadow banning so it can’t be shown to the public when new owner moves in. #ThankYouElonMusk
764,NormanTerresa,2022-04-28 17:20:32+00:00,0,Twitter for Android,"I love it! #ThankYouElonMusk

https://t.co/g64V9srwsb"
765,michaelrosa1979,2022-04-28 16:46:22+00:00,4,IFTTT,"TrySmallBiz: RT @RealJamesWoods: At the end of two days of #TwitterFreedom I’ve added 73,000 new followers. 

I don’t think anybody has fully grasped the devastating impact the pre-election suppression of free speech has had on our nation. 

#ThankYouElonMusk"
766,DOOM_Paul_20,2022-04-28 16:36:22+00:00,3,Twitter for iPhone,More people that follow me are seeing my tweets and engagements are up. Twice as much as usual. #ThankYouElonMusk
767,Deplorable_Dem,2022-04-28 16:24:14+00:00,1,Twitter for iPhone,"Why are so many individuals so concerned about the $44B of Musk’s personal money he used to buy Twitter!? It’s his damned money!

#ThankYouElonMusk"
768,wolfycat47,2022-04-28 16:21:59+00:00,0,Twitter for Android,Woohoo #twinriverswolfandwolfdogsanctuary #ThankYouElonMusk https://t.co/wtd1FbLsxM
769,kenchurchill4,2022-04-28 16:17:57+00:00,1,Twitter Web App,"@ImmuneHack I am so grateful to you and @_BarringtonII  and @cliftonaduncan  who are trying to stop this crap. We may now overwhelm them with pure logic. 
#ThankYouElonMusk"
770,SpaceMountain89,2022-04-28 16:11:05+00:00,1,Twitter for Android,"@RestrictedNews @elonmusk It would be a new model, made specifically for Biden:

Introducing...The Tesla ""Flacid""
#ThankYouElonMusk 
#BidenWorstPresidentEver"
771,SpaceMountain89,2022-04-28 16:04:58+00:00,1,Twitter for Android,"@Jazzmaster222 The Left has always feared freedom of speech because disinformation has kept them in power for decades.
#ThankYouElonMusk 
#FreedomOfSpeech"
772,SpaceMountain89,2022-04-28 16:01:27+00:00,3,Twitter for Android,"The Left are losing their minds about all political sides getting to express their opinions once again, without being silenced.
#ThankYouElonMusk 
#FreedomOfSpeech"
773,PBriggs41,2022-04-28 15:32:46+00:00,6,Twitter for Android,"This is my first, and quite likely only, tweet... after shunning Twitter like the plague due to all the issues with shadow banning and suppression of views which don't support the approved narrative. Gave it a retry after April 26th, and am really enjoying it. 

#ThankYouElonMusk"
774,Rochelle_LaFay,2022-04-28 15:30:11+00:00,0,Twitter for Android,@elonmusk Thank you for giving us freedom. People who see this as a threat are falling right in line with the sheep. Who doesnt want the freedom to speak your mind. After all that is one of the luxuries of being an American. Sadly censorship and fact checking took over. #ThankYouElonMusk
775,TurtleUncle,2022-04-28 15:25:54+00:00,0,Twitter for iPhone,In my opinion the Democrats stole the 2020 election. 🐢#ThankYouElonMusk
776,WonderWoman4USA,2022-04-28 15:19:20+00:00,2,Twitter Web App,Look how @elonmusk preventatively nukes any potential liberal media bias by tweeting the truth on his own platform! #ThanksElon #ThankYouElon #ThankYouElonMusk
777,SpockEvil,2022-04-28 14:55:54+00:00,5,Twitter for Android,"Suddenly I'm seeing interaction with my tweets that I haven't seen in a long time.  If they can silence people like Woods or Trump, silencing us little guys was like stepping on ants.

#ThankYouElonMusk"
778,billmartin2pntO,2022-04-28 14:52:33+00:00,0,Twitter Web App,"#ThankYouElonMusk, I have gained 2 followers in the past 3 days!"
779,JeffGre71617737,2022-04-28 14:41:41+00:00,71,Twitter for iPhone,"@charliekirk11 I’ll tell you what you missed this last week…..😂 🤔 😳 😵‍💫 😱 😫 😥 😭 😤 🥵 😡 🤬 😩 🥺. That pretty much sums up the last few days. 
#ThankYouElonMusk"
780,MadWolf_TV,2022-04-28 14:27:06+00:00,0,Twitter for Android,"Before Elon bought Twitter I had 390 followers. I now have 388 and the right to speak freely. I'll take it 👍
#ThankYouElonMusk"
781,tealfan21,2022-04-28 14:19:26+00:00,4,Twitter for iPad,Just wanted to thank all my followers to helping me over the 5K hump. You are all truly amazing and I very much appreciate the support #ThankYouElonMusk https://t.co/FQ63DI5N9w
782,LegendaryBacon_,2022-04-28 14:10:36+00:00,1,Twitter Web App,Thank you to everyone following me recently! #TwitterFreedom #ThankYouElonMusk
783,MasseyMiddleton,2022-04-28 14:08:46+00:00,1,Twitter Web App,#ThankYouElonMusk   An attitude of gratitude that an Information UTILITY like Twitter will become more transparent with EQUAL access for DIVERSE points of view.  Do I sound liberal enough?
784,Bigdawg11446604,2022-04-28 13:54:41+00:00,0,Twitter for Android,@benshapiro Covid was purposely released for the selection #ThankYouElonMusk  #Loveyoushapiro
785,RobOpenSpace,2022-04-28 13:50:17+00:00,1,Twitter for iPhone,"At the end of two days of #TwitterFreedom I’ve managed to add 1 new follower. 
The suppression of #freespeech has clearly had a devastating impact and I am very grateful for the new regime. 

#ThankYouElonMusk"
786,Bigdawg11446604,2022-04-28 13:20:11+00:00,1,Twitter for Android,Covid was purposely released for the selection #ThankYouElonMusk
787,AJ_Flipper,2022-04-28 13:10:50+00:00,0,Twitter for iPhone,"@JosiahRises @EpicVerseStudio That’s a tough one cause I love them all. Guess it depends on what I’m having with each one. But right now, Crinkle Cut sounds good. #ThankYouElonMusk #MakingTwitterGreatAgain #FreeSpeechWins 👍🏼😊"
788,EuroWarsOrg,2022-04-28 13:08:27+00:00,0,Twitter Web App,".@elonmusk When will you inspect the #Twitter #algorithm?
#ThanksElon #ThankYouElonMusk"
789,HogfanTn,2022-04-28 13:06:59+00:00,0,Twitter for Android,@GOP_Jack @elonmusk @catturd2 Definitely! I haven't been on here since January '21 &amp; it is absolutely 100% better &amp; more fun! I'm happy to be back on Twitter. #ThankYouElonMusk
790,MjQ2020,2022-04-28 13:03:23+00:00,0,Twitter for Android,"@business Like twitter wasn't an open stage for harassment to begin with? Please, freedom of speech is for ALL not just for some. People who live in glass houses should not have thrown stones. #ThankYouElonMusk"
791,StefaniCapone,2022-04-28 12:56:12+00:00,2,Twitter for iPhone,#ThankyouElonMusk for making Twitter fun!!
792,1Turner_Page,2022-04-28 12:54:54+00:00,3,Twitter for Android,"Ever since Elon Musk took over Twitter I've gained 2 followers!!! What a time to be alive. 

#ThankYouElonMusk"
793,EthanKrok,2022-04-28 12:54:49+00:00,0,Twitter Web App,Twitter just became 1000 X better now that the purple haired people don’t get to censor my tweets! #ThankYouElonMusk
794,Red_N_Right,2022-04-28 12:52:31+00:00,0,Twitter for Android,I'll second that! 👍😀 #ThankYouElonMusk
795,JeffGre71617737,2022-04-28 12:47:20+00:00,0,Twitter for iPhone,@freeandbraveOne @eveforamerica Gotta start somewhere. Welcome Patriot! #ThankYouElonMusk
796,ThatShiestyMoff,2022-04-28 12:39:05+00:00,0,Twitter for iPhone,No more masks at work! #ThankYouElonMusk
797,Northdaddy,2022-04-28 12:12:11+00:00,0,Twitter Web App,"@elonmusk Honest feedback - I had Twitter and never used it as any time I did it was not engaging, there were only one sided views and I usually ended up having to hold my tongue or face Twitter jail.

I've used it more in 4 days than I did in the last year.

#ThankYouElonMusk"
798,chicago_glenn,2022-04-28 12:09:30+00:00,4,Twitter for iPhone,"If @elonmusk didn’t buy Twitter, I probably would not return, tbh! Free speech is really important! So, #ThankYouElonMusk for making Twitter fun again! We love you! 🚀"
799,Tigresi98186068,2022-04-28 11:58:53+00:00,0,Twitter for iPhone,@elonmusk The way all social media networking should be! Maybe @Meta @instagram learn a thing or two! #ThankYouElonMusk
800,Conservador10X,2022-04-28 11:52:40+00:00,0,Twitter for Android,"@elonmusk Thank you man! You bring me back to this media! I hope the word FREEDOM be the main flag here now and ever.
#ThankYouElonMusk ✊🇧🇷"
801,FirecrackerFlag,2022-04-28 11:41:59+00:00,2,Twitter for iPhone,Hook a patriot up @FirecrackerFlag here - looking for followers. My comedy game is on point from the #LiberalMeltDown #LeftistMeltdown 🤣🤣 they make it so easy these days 🇺🇸❤️🇺🇸#ThankYouElonMusk #ElonMuskBuyTwitter #TwitterAllHands #TwitterTakeover #FJB
802,Robweber61,2022-04-28 11:41:20+00:00,0,Twitter Web App,#ThankYouElonMusk #ThanksElon #ThankYouElon Okay I'm here now. Can a brother get some follows. Hook me up.
803,EmilyLinz24,2022-04-28 11:40:08+00:00,0,Twitter for Android,"Not gonna lie, I only rejoined Twitter to see the Conservatives rise to the free speech opportunity and I have not been disappointed. #ThankYouElonMusk #FreeSpeechWins"
804,Undead_Ramen,2022-04-28 11:31:28+00:00,3,Twitter Web App,"I didn't realize Twitter secretly unfollowed James for me, until this post :(  So glad I saw his post, I haven't seen anything from him for over a year! #ThankYouElonMusk"
805,shoveitjack,2022-04-28 11:22:35+00:00,8,Twitter Web App,"Twitter is so much more fun already. 🤣🤣🤣

#ThankYouElonMusk https://t.co/U7Bcj4dy05"
806,JoanneDelPrete2,2022-04-28 11:22:06+00:00,0,Twitter for iPhone,"@Jim_Jordan That’s the best no coincidence, Our amendment rights are restored again #ThankYouElonMusk"
807,marcir4,2022-04-28 11:20:58+00:00,0,Twitter for iPad,The 80% in the middle.  Right on.   #ThankYouElonMusk
808,JoanneDelPrete2,2022-04-28 11:20:20+00:00,0,Twitter for iPhone,"@elonmusk It’s going to be more than fun , it’s going to be real ,  truthful and fair without punishment of one’s expression or opinions it’s called freedom of speech and it’s why we love being American again . #ThankYouElonMusk"
809,AllezFrance,2022-04-28 11:18:51+00:00,0,Birdie for Twitter,"Exactly the same in my country, France 
#ThankYouElonMusk"
810,ck08022016,2022-04-28 11:03:10+00:00,0,Twitter for iPhone,#ThankYouElonMusk imagine if We the People weren’t suppressed by a handful of powerful elites @BarackObama
811,whowatwherewolf,2022-04-28 11:01:40+00:00,44,Twitter Web App,"Libtards continue their meltdown over Elon Musk restoring free speech to Twitter.
#ElonMusk 
#ThankYouElonMusk https://t.co/jyzzgj5daU"
812,mickers123,2022-04-28 10:53:11+00:00,0,Twitter for Android,"I can already see the positive changes on Twitter because of @elonmusk. I'm no biologist, but I know this is one great MAN ! #ThankYouElonMusk #FreedomOfSpeech"
813,buckeyedave93,2022-04-28 10:52:05+00:00,0,Twitter for iPhone,@RealJamesWoods Add me to that list.  Been gone for about 2 years.  #ThankYouElonMusk
814,CarrieCooperCa,2022-04-28 10:41:04+00:00,0,Twitter Web App,"#ThankYouElonMusk 
The route of only is?"
815,CapeCod4USA,2022-04-28 10:14:29+00:00,0,Twitter for iPhone,"#ThankYouElonMusk Your actions have started an avalanche of freedom of expression.  Your name will be blessed and praised by the silent majority who can now learn the truth about the vaccine damages, the politicians’ lies and so much more."
816,OutbackAmerican,2022-04-28 10:06:11+00:00,0,Twitter for Android,"@TracyBeanzUDC 
After being kicked off the same day as Trump and Flynn.. 
Im back on and I can see TracyBeanz again!!
#ThankYouElonMusk"
817,DVBooksNY,2022-04-28 10:02:59+00:00,0,Twitter Web App,"In honor of Elon Musk - Freedom! Where dreams and discourse take flight!
#ThankYouElonMusk https://t.co/W2Fn32NqWB"
818,DonieWheeler,2022-04-28 09:59:27+00:00,0,Twitter Web App,@elonmusk is a freedom fighter ! #ThankYouElonMusk
819,DonieWheeler,2022-04-28 09:41:18+00:00,1,Twitter Web App,@elonmusk I'm so glad to hear this. Please buy my dealer been cutting the hell out of my rock. #ThankYouElonMusk
820,liamlolzzzz,2022-04-28 09:39:31+00:00,0,Twitter for iPhone,Returning to twitter in honour of our lord and saviour @elonmusk saving it from the depths it had sunk too  #ThankYouElonMusk #PraiseElon #MyGuy
821,2091riveraisre1,2022-04-28 09:13:36+00:00,0,Twitter Web App,"Thanks to Elon Musk we can now have free speech in peace, let the Braindead Leftist imbeciles cry in a corner in a fettle position sucking their thumbs, it is entertaining. All thanks to Elon Musk for making all of this possible. 
 #ThankYouElonMusk"
822,Chaos_Engine01,2022-04-28 08:57:44+00:00,0,Twitter for Android,@elonmusk Honestly never enjoyed twitter so much as I have over the past few days #ThankYouElonMusk
823,CoolinsMashall,2022-04-28 08:52:07+00:00,0,Twitter for iPhone,So happy that you are back good sir!!!!! Godspeed    #ThankYouElonMusk
824,taxthestupid,2022-04-28 08:20:55+00:00,0,Twitter Web App,@ladygaga  take your political views and shove up your loose asshole!! I don't like you anymore! #ThankYouElon   #ThankyouElonMusk #FreeSpeechWins  #FreeSpeech  #TRUMP2024 #Democrap
825,RistaNhym,2022-04-28 07:58:24+00:00,4,Twitter for Android,"It's incredible seeing pages who were suppressed blow up... the fact people are upset about this means they don't like the idea of an even playing field.

#ThankYouElonMusk"
826,WhitneyChirps,2022-04-28 07:02:22+00:00,14,Twitter for Android,"Just imagine what will actually be reported and revealed on the #HunterBidenLaptop now that the communist restrictions will be lifted off of America!

#ThankYouElonMusk 🇺🇸👏🏼"
827,BPackone,2022-04-28 06:39:43+00:00,0,Twitter for iPhone,Thankful that I can exercise my first amendment rights on #Twitter.  #ThankYouElonMusk
828,ElianaBenador,2022-04-28 06:35:41+00:00,2,Twitter for iPhone,"Indeed.  Without the wokeness crap so our kids can be inspired to greatness.  

#ThankYouElonMusk 
#ElonYoureTheBest"
829,sara96916044,2022-04-28 06:24:07+00:00,1,Twitter for iPhone,"Freedom of speech- expression- the idea marketplace?! Hello, are you back!???!! #ThankYouElonMusk"
830,thetxpureblood,2022-04-28 06:14:13+00:00,0,Twitter Web App,What a great day.  Don't want it to end. But I gotta sleep.  #ThankYouElonMusk.  #MAXIMUM
831,geffkituy,2022-04-28 06:04:07+00:00,0,Twitter Web App,#ThankYouElonMusk For standing up for freedom of speech
832,Sierra5369,2022-04-28 05:54:05+00:00,17,Twitter for iPhone,#ThankYouElonMusk Freedom! https://t.co/RLnasOZOmx
833,JeffGre71617737,2022-04-28 05:28:38+00:00,0,Twitter for iPhone,@RealJamesWoods Ain’t that the truth! #ThankYouElonMusk
834,azadisetani,2022-04-28 05:26:16+00:00,0,Twitter for iPhone,"@RealJamesWoods Pretty Obvious Why #DemsAreFraud

#ThankYouElonMusk"
835,ThatOne86089707,2022-04-28 05:23:55+00:00,1,TweetDeck,"Freedom isn't pretty.... And there is a block, unfollow, mute, or ignore as an adult.... This is what twitter should has always been....  #ThankYouElonMusk @elonmusk"
836,arbitrarymuser1,2022-04-28 05:19:25+00:00,0,Twitter for iPhone,@KatieDaviscourt @elonmusk And @Twitter becomes a better place #ThankYouElonMusk
837,Ryuuhouse,2022-04-28 05:18:19+00:00,0,Twitter Web App,"it is really amazing.  I have been seeing people in my feed today that I have rarely seen posts from for a long time.  They are simply SHOWING UP AGAIN.  They have been tweeting all along
#ThankYouElonMusk"
838,recshopdan,2022-04-28 05:14:51+00:00,0,Twitter for iPhone,I don't think anyone on here even knows me anymore but it feels good to know I can just breath without being punished! #ThankYouElonMusk
839,HeidiRe5150,2022-04-28 05:09:39+00:00,1,Twitter for Android,"@RealJamesWoods Thank you @RealJamesWoods for and clear thinking Americans like you! We all need to come together and propagate true free speech to the next generation. Thank you! I'm sorry a talent like you has to take so much heat in Hollywood!
#ThankYouElonMusk #ElonMusk #FreedomDay2022"
840,Madcatmooo,2022-04-28 05:07:30+00:00,0,Twitter for Android,"@scrowder I legit got Twitter on Tuesday because I said, To hell with it! I'm getting a platform where I can discuss like minded opinions and values without fear. So here I am ☺️ #ThankYouElonMusk"
841,infowarrior13,2022-04-28 05:06:43+00:00,1,Twitter for Android,@SallyMayweather Got this account back from 2018 when it was randomly censored #ThankYouElonMusk
842,brano_ir,2022-04-28 05:05:45+00:00,1,Twitter Web App,Good damn that's funny. 🤣🤣 #ThankYouElonMusk
843,Buildingtrouble,2022-04-28 04:58:58+00:00,0,Twitter for Android,"#TwitterFreedom sure sounds nice

#ThankYouElonMusk 

#TwitterTakeover"
844,eriksuarezn,2022-04-28 04:55:53+00:00,5,Twitter for iPhone,"Now that @elonmusk bought Twitter and conservatives are having equal promotion of their posts I should start retweeting all my stuff to see if I get new followers.🥺

#ThankYouElonMusk"
